System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
EPB,417,250,4,metacercaria,250.4,Renicola sp.,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000117,,4,species,volumetric,335606.4,579062.588,4.10618269,0.0039266,0.00677503,4.10618269,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,sp.,
EPB,419,252,4,metacercaria,252.4,mc oval (u+i),trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,7.49E-05,,2,species,volumetric,134327.92,157447.347,6.05319706,0.010059,0.01179029,6.05319706,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,,,
EPB,420,253,4,metacercaria,253.4,mc oval jelly,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,7.49E-05,,,approximation,set equal to mc oval,1132.34,2739.4124,6.00000021,0.0000848,0.00020514,6.00000021,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,425,258,4,metacercaria,258.4,mc unk neo,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00004312,,,approximation,set equal to prob,544.96,1288.60591,7,0.0000235,5.56E-05,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,426,259,4,metacercaria,259.4,mc unk pericaridean,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000431,,,approximation,set equal to prob,22509.8,42391.2449,7,0.0009702,0.00182706,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,427,260,4,metacercaria,260.4,mc unk poly,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000117,,,approximation,set equal to lgxi,10071.93,24645.1222,6,0.0001178,0.00028835,6,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,428,261,4,metacercaria,261.4,mc unk-tagelus epb,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.000899,,1,species,volumetric,3951.57,2642.94717,7.01326613,0.0035525,0.00237601,7.01326613,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,431,264,4,metacercaria,264.4,Acanthoparyphium,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0005167,,1,species,volumetric,27948.99,61142.2433,7,0.0144412,0.0315922,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Acanthoparyphium,,
EPB,432,265,4,metacercaria,265.4,Mesostephanus appendiculatus,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,1.98E-05,,,species,volumetric; literature (Martin 1961),139030.26,281318.259,5.01591561,0.0027489,0.00556211,5.01591561,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Cyathocotylidae,Mesostephanus,appendiculatus,
EPB,433,267,4,metacercaria,267.4,Parvatrema sp.,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000017,,1,species,volumetric,83674401.8,56199231.7,8.45207058,0.1422465,0.09553869,8.45207058,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Gymnophallidae,Parvatrema,sp.,
EPB,434,268,4,metacercaria,268.4,Phocitremoides ovale,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,2.83E-06,,1,species,volumetric; literature (Martin 1950),1938258.14,2795581.94,5.28692257,0.0054847,0.0079106,5.28692257,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Phocitremoides,ovale,
EPB,435,269,4,metacercaria,269.4,Probolocoryphe species A,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00004312,,21,species,volumetric,3592651.03,6849243.53,4.00714526,0.1549151,0.29533938,4.00714526,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Probolocoryphe,species A,
EPB,436,270,4,metacercaria,270.4,Probolocoryphe species B,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00010115,,1,species,volumetric,263.6,568.630833,4.00203172,2.67E-05,5.75E-05,4.00203172,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Probolocoryphe,species B,
EPB,437,271,4,metacercaria,271.4,Pygidiopsoides spindalis,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,1.30E-07,,18,species,volumetric; literature (Martin 1954),50897394.8,85525509.1,5.11100656,0.0065958,0.01108334,5.11100656,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Pygidiopsoides,spindalis,
EPB,438,272,4,metacercaria,272.4,Renicola buchanani,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,3.74E-06,,18,species,volumetric,2271694.21,4413871.59,5.03408156,0.0085051,0.01652523,5.03408156,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,buchanani,
EPB,439,273,4,metacercaria,273.4,Renicola cerithidicola,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000022,,1,species,volumetric,2317.72,4914.13718,5.03451315,5.10E-06,1.08E-05,5.03451315,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,cerithidicola,
EPB,440,274,4,metacercaria,274.4,renic,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000523,,3,species,volumetric,1413455.39,1428377.44,7.79496572,0.0739237,0.07470414,7.79496572,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,,,
EPB,441,275,4,metacercaria,275.4,small cyathocotylid,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,8.32E-07,,1,species,volumetric,59164396.3,104732602,5.2466056,0.0492061,0.08710443,5.2466056,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Cyathocotylidae,,,
EPB,442,276,4,metacercaria,276.4,Maritrema sp.,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000528,,1,species,volumetric,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Maritrema,sp.,
EPB,443,277,4,metacercaria,277.4,Stictodora hancocki,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,3.37E-06,,1,species,volumetric,7724633.37,15137324.3,5.00009825,0.026037,0.05102262,5.00009825,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Stictodora,hancocki,
EPB,446,283,1,adult,283.1,Glossocercus sp.,cestode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,0.03564,,,approximation,literature (mean of several spp in Pichelin et al 1998),,,,9.52E-05,,,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,,,Cestoda,,Cyclophyllidea,,,,Dilepididae,Glossocercus,sp.,
EPB,447,284,1,adult,284.1,plerocercoid,cestode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,0.0073014,,,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,,,Cestoda,,,,,,,,,
EPB,448,285,1,adult,285.1,tetraphyllidean,cestode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,6.17E-06,,,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,,,Cestoda,,Tetraphyllidea,,,,,,,
EPB,449,286,1,adult,286.1,tetraphyllidean larva,cestode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,0.000116,,,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,,,Cestoda,,Tetraphyllidea,,,,,,,
EPB,450,287,1,adult,287.1,tetraphyllidean-fish,cestode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,2.94E-06,,,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,,,Cestoda,,Tetraphyllidea,,,,,,,
EPB,451,288,1,adult,288.1,trypanorhynch-fish,cestode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,6.13E-07,,,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,452,289,1,adult,289.1,trypanorhynch-grapsid,cestode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,5.24E-06,,,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,453,290,1,adult,290.1,trypanorhynch-thalassinidean,cestode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,0.0067705,,,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,454,283,2,procercoid,283.2,Glossocercus sp.,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,0.0009519,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,,,Cestoda,,Cyclophyllidea,,,,Dilepididae,Glossocercus,sp.,
EPB,455,286,2,procercoid,286.2,tetraphyllidean larva,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,0.0011597,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,,,Cestoda,,Tetraphyllidea,,,,,,,
EPB,456,287,2,procercoid,287.2,tetraphyllidean-fish,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,2.94E-05,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,,,Cestoda,,Tetraphyllidea,,,,,,,
EPB,457,288,2,procercoid,288.2,trypanorhynch-fish,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,6.13E-06,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,458,289,2,procercoid,289.2,trypanorhynch-grapsid,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,5.24E-05,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,459,290,2,procercoid,290.2,trypanorhynch-thalassinidean,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,0.0677053,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,460,283,3,plerocercoid,283.3,Glossocercus sp.,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00022157,,3,species,volumetric,4295.88,,,0.0009519,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Cestoda,,Cyclophyllidea,,,,Dilepididae,Glossocercus,sp.,
EPB,461,284,3,plerocercoid,284.3,plerocercoid,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0002987,,,approximation,set equal to similarly sized plerocercoids in fish,244440.16,404075.594,7,0.0730143,0.12069738,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Cestoda,,,,,,,,,
EPB,463,285,3,plerocercoid,285.3,tetraphyllidean,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,8.52E-05,,,approximation,set equal to trypanorhynchs in decapods,723.64,1070.24287,4.00128368,6.17E-05,9.12E-05,4.00128368,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Cestoda,,Tetraphyllidea,,,,,,,
EPB,464,286,3,plerocercoid,286.3,tetraphyllidean larva,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000852,,,approximation,set equal to trypanorhynchs in decapods,13611.14,8976.5658,7.07675833,0.0011597,0.0007648,7.07675833,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Cestoda,,Tetraphyllidea,,,,,,,
EPB,465,287,3,plerocercoid,287.3,tetraphyllidean-fish,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00003645,,10,species,volumetric,616.27,,,2.25E-05,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Cestoda,,Tetraphyllidea,,,,,,,
EPB,466,288,3,plerocercoid,288.3,trypanorhynch-fish,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0004262,,,approximation,set equal to trypanorhynchs in thalassinideans,14.39,,,6.13E-06,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,467,289,3,plerocercoid,289.3,trypanorhynch-grapsid,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,8.52E-05,,2,species,volumetric,614.87,923.882683,8.48736636,5.24E-05,7.87E-05,8.48736636,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,468,290,3,plerocercoid,290.3,trypanorhynch-thalassinidean,cestode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0004262,,,approximation,visually estimated five times larger than grapsid trypanorhynch,158857.98,204960.595,7,0.0677053,0.08735421,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Cestoda,,Trypanorhyncha,,,,,,,
EPB,470,293,1,adult,293.1,Spirocamallanus pereirae,nematode,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,0.00117241,,39,species,volumetric,32294.44,81233.1384,5.00000071,0.0378625,0.09523887,5.00000071,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,,,,,Spirurida,,,,Camallanidae,Spirocamallanus,pereirae,
EPB,472,295,2,larva,295.2,Ascarophis? (Neotrypaea),nematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0002413,,,approximation,set equal to a similar larval nematode in Uca crenulata,2103.28,4973.43672,7,0.0005075,0.00120009,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,,,,,,,,,,,,
EPB,473,296,2,larva,296.2,Ascarophis-like Pachy,nematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00026609,,,approximation,set equal to a similar larval nematode in Uca crenulata,55.79,136.523526,6,1.48E-05,3.63E-05,6,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,,,,,,,,,,,,
EPB,474,297,2,larva,297.2,Ascarophis-like Uca,nematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00026609,,26,species,volumetric,13962.66,21692.4909,4.0015808,0.0037154,0.00577224,4.0015808,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,,,,,,,,,,,,
EPB,475,298,2,larva,298.2,nematode,nematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,6.91E-11,,1,species,volumetric,,,,3.00E-08,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,,,,,,,,,,,,
EPB,476,299,2,larva,299.2,nematode (gnathosome?),nematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0001045,,1,species,volumetric,6805.57,4488.2829,7.07675833,0.0007112,0.00046903,7.07675833,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,,,,,,,,,,,,
EPB,478,301,2,larva,301.2,neme-long,nematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,1.97E-05,,4,species,volumetric,131.8,284.315417,4.00203172,2.59E-06,5.60E-06,4.00203172,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,,,,,,,,,,,,
EPB,479,293,2,larva,293.2,Spirocamallanus pereirae,nematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,4.32E-09,,11,species,size of larvae in adult female,,,,0.0378625,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Nematoda,,,,,Spirurida,,,,Camallanidae,Spirocamallanus,pereirae,
EPB,481,302,1,adult,302.1,acanth,acanthocephalan,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,0.00331752,,1,species,volumetric,44.01,,,0.000146,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,,,,,,,,,,,,
EPB,482,303,1,adult,303.1,cystacanth-pachygrapsus,acanthocephalan,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,0.0000324,,,extrapolation and quantified apportionment,apportioned adult acanthocephalan biomass from Kuris et al 2008 based on relative abundances of cystacanths),Animalia,Acanthocephala,,,,,,,,,,,,
EPB,483,304,1,adult,304.1,cystacanth-uca,acanthocephalan,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,4.35E-05,,,extrapolation and quantified apportionment,apportioned adult acanthocephalan biomass from Kuris et al 2008 based on relative abundances of cystacanths),Animalia,Acanthocephala,,,,,,,,,,,,
EPB,484,305,1,adult,305.1,cystacanth-fish b.cav,acanthocephalan,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,3.81E-05,,,extrapolation and quantified apportionment,apportioned adult acanthocephalan biomass from Kuris et al 2008 based on relative abundances of cystacanths),Animalia,Acanthocephala,,,,,,,,,,,,
EPB,486,303,2,larva,303.2,cystacanth-pachygrapsus,acanthocephalan,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0013,,4,species,directly weighed,481.36,1006.46782,6,0.0006258,0.00130841,6,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,,,,,,,,,,,,
EPB,487,304,2,larva,304.2,cystacanth-uca,acanthocephalan,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0013,,,approximation,set equal to value of acanth-pachy,646.68,1160.07098,6.00000002,0.0008407,0.00150809,6.00000002,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,,,,,,,,,,,,
EPB,488,305,2,larva,305.2,cystacanth-fish b.cav,acanthocephalan,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0041,,,approximation,set equal to average of crab cystacanths,179.29,,,0.0007351,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,,,,,,,,,,,,
EPB,490,307,1,adult,307.1,copepod-Pseudomyicola?,copepod,taxon,Species,,feeding,infectious,infectious,macroparasite,,,,,0.00014392,,,approximation,volumetric; estimated average L and W,97134.99,125635.216,7.00076989,0.0139794,0.01808104,7.00076989,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,,Copepoda,,,,,,,,,
EPB,493,310,1,adult,310.1,Leidya sp.,isopod,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.10286473,0.07063629,9,population,estimate 0.029 host mass (n=3),157.84,386.227904,6,0.0270118,0.06609546,6,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,,,,Isopoda,,,,Bopyridae,Leidya,sp.,
EPB,496,313,1,adult,313.1,Phyllobduris abdominalis,isopod,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.0921338,,,population,assume same host mass ratio of other thalassinidean bopyrid,5395.03,12757.2263,7,0.4970649,1.17537177,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,,,,Isopoda,,,,Bopyridae,Phyllobduris,abdominalis,
EPB,497,310,2,larva,310.2,Leidya sp.,isopod,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,0.0270118,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Arthropoda,Crustacea,,,,Isopoda,,,,Bopyridae,Leidya,sp.,
EPB,499,313,2,larva,313.2,Phyllobduris abdominalis,isopod,life stage,Species,,feeding,infectious,infectious,macroparasite,,,,,,,,,,,,,0.4970649,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Arthropoda,Crustacea,,,,Isopoda,,,,Bopyridae,Phyllobduris,abdominalis,
EPB,500,314,1,adult,314.1,Portunion conformis,isopod,taxon,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.01426667,0.02050743,9,population,direct measure and application of parasite host ratio,2045.42,2828.28611,6.25596205,0.0194989,0.02855588,5.73373986,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,,,,Isopoda,,,,Entoniscidae,Portunion,conformis,
